date,avgprice
2015-03-01,1.71
2015-02-22,1.5
2015-02-15,1.59
2015-02-08,1.4
2015-02-01,1.44
2015-01-25,1.7
2015-01-18,1.45
2015-01-11,1.46
2015-01-04,1.49
2015-12-27,1.71
2015-12-20,1.77
2015-12-13,1.74
2015-12-06,1.73
2015-11-29,1.71
2015-11-22,1.89
2015-11-15,1.82
2015-11-08,1.74
2015-11-01,1.75
2015-10-25,1.77
2015-10-18,1.84
2015-10-11,1.79
2015-10-04,1.96
2015-09-27,2.06
2015-09-20,1.91
2015-09-13,1.98
2015-09-06,2.0
2015-08-30,1.92
2015-08-23,1.91
2015-08-16,1.97
2015-08-09,2.0
2015-08-02,1.94
2015-07-26,1.81
2015-07-19,1.79
2015-07-12,1.84
2015-07-05,1.84
2015-06-28,1.9
2015-06-21,2.07
2015-06-14,1.99
2015-06-07,1.95
2015-05-31,2.02
2015-05-24,1.99
2015-05-17,1.44
2015-05-10,1.87
2015-05-03,1.92
2015-04-26,2.02
2015-04-19,1.87
2015-04-12,1.94
2015-04-05,1.97
2015-03-29,1.93
2015-03-22,1.77
2015-03-15,1.5
2015-03-08,1.53
2015-03-01,1.52
2015-02-22,1.69
2015-02-15,1.72
2015-02-08,1.56
2015-02-01,1.66
2015-01-25,2.01
2015-01-18,1.93
2015-01-11,2.06
2015-01-04,1.86
2015-12-27,1.39
2015-12-20,1.41
2015-12-13,1.43
2015-12-06,1.49
2015-11-29,1.47
2015-11-22,1.53
2015-11-15,1.5
2015-11-08,1.51
2015-11-01,1.51
2015-10-25,1.52
2015-10-18,1.49
2015-10-11,1.51
2015-10-04,1.55
2015-09-27,1.53
2015-09-20,1.53
2015-09-13,1.5
2015-09-06,1.49
2015-08-30,1.33
2015-08-23,1.39
2015-08-16,1.45
2015-08-09,1.42
2015-08-02,1.37
2015-07-26,1.26
2015-07-19,1.31
2015-07-12,1.27
2015-07-05,1.34
2015-06-28,1.35
2015-06-21,1.4
2015-06-14,1.38
2015-06-07,1.37
2015-05-31,1.41
2015-05-24,1.39
2015-05-17,1.41
2015-05-10,1.4
2015-05-03,1.43
2015-04-26,1.43
2015-04-19,1.39
2015-04-12,1.4
2015-04-05,1.4
2015-03-29,1.42
2015-03-22,1.37
2015-03-15,1.38
2015-03-08,1.44
2015-03-01,1.34
2015-02-22,1.37
2015-02-15,1.39
2015-02-08,1.39
2015-02-01,1.28
2015-01-25,1.37
2015-01-18,1.27
2015-01-11,1.39
2015-01-04,1.35
2015-12-27,1.7
2015-12-20,1.8
2015-12-13,1.74
2015-12-06,1.66
2015-11-29,1.63
2015-11-22,1.81
2015-11-15,1.75
2015-11-08,1.73
2015-11-01,1.73
2015-10-25,1.78
2015-10-18,1.91
2015-10-11,1.78
2015-10-04,1.84
2015-09-27,2.01
2015-09-20,1.92
2015-09-13,1.95
2015-09-06,1.9
2015-08-30,1.74
2015-08-23,1.71
2015-08-16,1.75
2015-08-09,1.9
2015-08-02,1.88
2015-07-26,1.67
2015-07-19,1.53
2015-07-12,1.72
2015-07-05,1.72
2015-06-28,1.74
2015-06-21,1.88
2015-06-14,1.87
2015-06-07,1.75
2015-05-31,1.81
2015-05-24,1.78
2015-05-17,1.7
2015-05-10,1.77
2015-05-03,1.7
2015-04-26,1.7
2015-04-19,1.69
2015-04-12,1.82
2015-04-05,1.78
2015-03-29,1.84
2015-03-22,1.73
2015-03-15,1.48
2015-03-08,1.47
2015-03-01,1.46
2015-02-22,1.59
2015-02-15,1.64
2015-02-08,1.51
2015-02-01,1.6
2015-01-25,1.81
2015-01-18,1.79
2015-01-11,1.83
2015-01-04,1.75
2015-12-27,1.59
2015-12-20,1.56
2015-12-13,1.32
2015-12-06,2.09
2015-11-29,1.8
2015-11-22,1.23
2015-11-15,1.71
2015-11-08,1.73
2015-11-01,1.33
2015-10-25,1.99
2015-10-18,1.89
2015-10-11,1.8
2015-10-04,1.92
2015-09-27,1.91
2015-09-20,2.13
2015-09-13,2.06
2015-09-06,2.12
2015-08-30,1.58
2015-08-23,2.11
2015-08-16,1.77
2015-08-09,2.07
2015-08-02,2.11
2015-07-26,2.07
2015-07-19,1.55
2015-07-12,2.07
2015-07-05,1.85
2015-06-28,1.61
2015-06-21,1.59
2015-06-14,1.88
2015-06-07,1.88
2015-05-31,1.55
2015-05-24,1.76
2015-05-17,1.78
2015-05-10,1.76
2015-05-03,1.62
2015-04-26,1.5
2015-04-19,1.69
2015-04-12,1.58
2015-04-05,1.8
2015-03-29,1.55
2015-03-22,1.47
2015-03-15,1.66
2015-03-08,1.55
2015-03-01,1.58
2015-02-22,1.41
2015-02-15,1.51
2015-02-08,1.43
2015-02-01,1.38
2015-01-25,1.66
2015-01-18,1.44
2015-01-11,1.38
2015-01-04,1.3
2015-12-27,1.07
2015-12-20,1.34
2015-12-13,1.8
2015-12-06,2.12
2015-11-29,1.58
2015-11-22,1.35
2015-11-15,1.25
2015-11-08,1.48
2015-11-01,1.04
2015-10-25,1.2
2015-10-18,1.26
2015-10-11,1.57
2015-10-04,1.52
2015-09-27,1.94
2015-09-20,1.91
2015-09-13,1.87
2015-09-06,1.96
2015-08-30,1.92
2015-08-23,1.97
2015-08-16,2.07
2015-08-09,1.97
2015-08-02,1.87
2015-07-26,1.91
2015-07-19,1.86
2015-07-12,1.92
2015-07-05,1.86
2015-06-28,2.0
2015-06-21,1.83
2015-06-14,1.85
2015-06-07,1.92
2015-05-31,2.06
2015-05-24,2.04
2015-05-17,2.01
2015-05-10,2.0
2015-05-03,2.0
2015-04-26,2.03
2015-04-19,2.09
2015-04-12,2.05
2015-04-05,2.13
2015-03-29,2.09
2015-03-22,1.83
2015-03-15,1.81
2015-03-08,1.65
2015-03-01,1.85
2015-02-22,1.8
2015-02-15,1.82
2015-02-08,1.89
2015-02-01,1.93
2015-01-25,1.93
2015-01-18,1.92
2015-01-11,1.84
2015-01-04,1.8
2015-12-27,1.54
2015-12-20,1.53
2015-12-13,1.53
2015-12-06,1.56
2015-11-29,1.59
2015-11-22,1.63
2015-11-15,1.64
2015-11-08,1.6
2015-11-01,1.65
2015-10-25,1.6
2015-10-18,1.61
2015-10-11,1.57
2015-10-04,1.64
2015-09-27,1.72
2015-09-20,1.68
2015-09-13,1.61
2015-09-06,1.6
2015-08-30,1.68
2015-08-23,1.62
2015-08-16,1.86
2015-08-09,1.66
2015-08-02,1.98
2015-07-26,1.92
2015-07-19,2.07
2015-07-12,2.05
2015-07-05,1.84
2015-06-28,1.86
2015-06-21,1.88
2015-06-14,1.91
2015-06-07,1.77
2015-05-31,1.81
2015-05-24,1.8
2015-05-17,1.74
2015-05-10,1.85
2015-05-03,1.84
2015-04-26,1.77
2015-04-19,1.83
2015-04-12,1.71
2015-04-05,1.76
2015-03-29,1.82
2015-03-22,1.76
2015-03-15,1.67
2015-03-08,1.6
2015-03-01,1.59
2015-02-22,1.57
2015-02-15,1.72
2015-02-08,1.65
2015-02-01,1.65
2015-01-25,1.77
2015-01-18,1.84
2015-01-11,1.66
2015-01-04,1.72
2015-12-27,1.63
2015-12-20,1.79
2015-12-13,1.76
2015-12-06,1.76
2015-11-29,1.73
2015-11-22,1.78
2015-11-15,1.75
2015-11-08,1.74
2015-11-01,1.5
2015-10-25,1.49
2015-10-18,1.49
2015-10-11,1.5
2015-10-04,1.47
2015-09-27,1.31
2015-09-20,1.46
2015-09-13,1.43
2015-09-06,1.49
2015-08-30,1.48
2015-08-23,1.5
2015-08-16,1.5
2015-08-09,1.5
2015-08-02,1.5
2015-07-26,1.49
2015-07-19,1.42
2015-07-12,1.63
2015-07-05,1.9
2015-06-28,1.81
2015-06-21,1.84
2015-06-14,1.73
2015-06-07,1.71
2015-05-31,1.72
2015-05-24,1.7
2015-05-17,1.69
2015-05-10,1.69
2015-05-03,1.34
2015-04-26,1.31
2015-04-19,1.48
2015-04-12,1.69
2015-04-05,1.72
2015-03-29,1.73
2015-03-22,1.68
2015-03-15,1.68
2015-03-08,1.65
2015-03-01,1.63
2015-02-22,1.68
2015-02-15,1.75
2015-02-08,1.65
2015-02-01,1.68
2015-01-25,1.75
2015-01-18,1.73
2015-01-11,1.84
2015-01-04,1.7
2015-12-27,1.52
2015-12-20,1.53
2015-12-13,1.43
2015-12-06,1.52
2015-11-29,1.5
2015-11-22,1.49
2015-11-15,1.6
2015-11-08,1.54
2015-11-01,1.47
2015-10-25,1.62
2015-10-18,1.71
2015-10-11,1.69
2015-10-04,1.72
2015-09-27,1.75
2015-09-20,1.77
2015-09-13,1.8
2015-09-06,1.78
2015-08-30,1.66
2015-08-23,1.72
2015-08-16,1.75
2015-08-09,1.0
2015-08-02,1.0
2015-07-26,1.0
2015-07-19,1.0
2015-07-12,1.0
2015-07-05,1.0
2015-06-28,1.64
2015-06-21,1.66
2015-06-14,1.68
2015-06-07,1.67
2015-05-31,1.58
2015-05-24,1.59
2015-05-17,1.5
2015-05-10,1.42
2015-05-03,1.37
2015-04-26,1.45
2015-04-19,1.59
2015-04-12,1.53
2015-04-05,1.63
2015-03-29,1.6
2015-03-22,1.49
2015-03-15,1.5
2015-03-08,1.49
2015-03-01,1.4
2015-02-22,1.51
2015-02-15,1.58
2015-02-08,1.48
2015-02-01,1.36
2015-01-25,1.53
2015-01-18,1.42
2015-01-11,1.42
2015-01-04,1.46
2015-12-27,1.46
2015-12-20,1.45
2015-12-13,1.16
2015-12-06,1.39
2015-11-29,1.26
2015-11-22,1.29
2015-11-15,1.61
2015-11-08,1.36
2015-11-01,1.23
2015-10-25,1.59
2015-10-18,1.69
2015-10-11,1.66
2015-10-04,1.61
2015-09-27,1.65
2015-09-20,1.73
2015-09-13,1.83
2015-09-06,1.83
2015-08-30,1.54
2015-08-23,1.75
2015-08-16,1.67
2015-08-09,1.77
2015-08-02,1.81
2015-07-26,1.86
2015-07-19,1.56
2015-07-12,1.81
2015-07-05,1.71
2015-06-28,1.59
2015-06-21,1.57
2015-06-14,1.71
2015-06-07,1.74
2015-05-31,1.53
2015-05-24,1.6
2015-05-17,1.49
2015-05-10,1.47
2015-05-03,1.24
2015-04-26,1.27
2015-04-19,1.58
2015-04-12,1.5
2015-04-05,1.69
2015-03-29,1.54
2015-03-22,1.43
2015-03-15,1.41
2015-03-08,1.37
2015-03-01,1.4
2015-02-22,1.48
2015-02-15,1.58
2015-02-08,1.4
2015-02-01,1.34
2015-01-25,1.52
2015-01-18,1.33
2015-01-11,1.39
2015-01-04,1.4
2015-12-27,1.81
2015-12-20,1.92
2015-12-13,1.8
2015-11-29,2.08
2015-11-22,1.97
2015-11-15,1.92
2015-11-08,1.98
2015-11-01,1.92
2015-10-25,2.0
2015-10-18,2.02
2015-10-11,2.05
2015-10-04,2.01
2015-09-27,1.76
2015-09-20,2.19
2015-09-13,1.99
2015-09-06,1.78
2015-08-30,1.69
2015-08-23,1.61
2015-08-16,1.66
2015-08-09,1.86
2015-08-02,1.9
2015-07-26,1.84
2015-07-19,1.74
2015-07-12,1.96
2015-07-05,1.58
2015-06-28,1.58
2015-06-21,1.66
2015-06-14,1.55
2015-06-07,1.48
2015-05-31,1.39
2015-05-24,1.38
2015-05-17,1.42
2015-05-10,1.43
2015-05-03,1.51
2015-04-26,1.92
2015-04-19,1.6
2015-04-12,1.66
2015-04-05,1.8
2015-03-29,1.77
2015-03-22,1.84
2015-03-15,1.82
2015-03-08,1.59
2015-03-01,1.64
2015-02-22,1.71
2015-02-15,1.7
2015-02-08,1.66
2015-02-01,1.77
2015-01-25,1.63
2015-01-18,1.71
2015-01-11,1.69
2015-01-04,1.64
